Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
22622,0,92242.484375,27.709999084472656,785.18603515625,2338.76904296875,-0.038307227194309235,-0.325611412525177,10.72602367401123,4.7149658203125,-0.00762939453125,-1.1138916015625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
22732,0,92241.7578125,27.709999084472656,785.2520751953125,2338.76904296875,-0.05267243832349777,-0.3447650372982025,10.74996566772461,4.72259521484375,-0.05340576171875,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
22842,0,92243.125,27.709999084472656,785.1279296875,2338.76904296875,-0.047884032130241394,-0.3208230137825012,10.706870079040527,4.8675537109375,-0.0457763671875,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
22952,0,92246.265625,27.709999084472656,784.8478393554688,2338.76904296875,-0.033518824726343155,-0.33518823981285095,10.702081680297852,4.7149658203125,-0.08392333984375,-0.87738037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
23062,0,92242.796875,27.709999084472656,785.1596069335938,2338.76904296875,-0.08140285313129425,-0.3016694188117981,10.769119262695312,4.82940673828125,0.09918212890625,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
23172,0,92247.5546875,27.700000762939453,784.7315673828125,2338.76904296875,-0.06703764945268631,-0.3016694188117981,10.759542465209961,4.7454833984375,0.0762939453125,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
23292,0,92245.5078125,27.700000762939453,784.9138793945312,2338.76904296875,-0.06703764945268631,-0.3495534360408783,10.721235275268555,4.73785400390625,0.0,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
23402,0,92248.25,27.700000762939453,784.6681518554688,2338.76904296875,-0.038307227194309235,-0.2968810200691223,10.706870079040527,4.852294921875,-0.0152587890625,-0.89263916015625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
23512,0,92243.078125,27.700000762939453,785.1331787109375,2338.76904296875,-0.05267243832349777,-0.3064578175544739,10.730812072753906,4.61578369140625,-0.091552734375,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
23622,0,92244.78125,27.690000534057617,784.9799194335938,2338.76904296875,-0.08140285313129425,-0.3208230137825012,10.74996566772461,4.72259521484375,0.05340576171875,-0.84686279296875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
23732,0,92243.078125,27.700000762939453,785.1331787109375,2338.76904296875,-0.043095629662275314,-0.3064578175544739,10.797849655151367,4.7760009765625,-0.17547607421875,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
23842,0,92245.5,27.700000762939453,784.91650390625,2338.76904296875,-0.06224924325942993,-0.33518823981285095,10.745177268981934,4.852294921875,-0.05340576171875,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
23952,0,92245.140625,27.700000762939453,784.9482421875,2338.76904296875,-0.1149216815829277,-0.33518823981285095,10.754754066467285,4.8828125,-0.152587890625,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24062,0,92247.515625,27.690000534057617,784.7341918945312,2338.76904296875,-0.05267243832349777,-0.2968810200691223,10.721235275268555,4.76837158203125,0.05340576171875,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24182,0,92245.09375,27.690000534057617,784.9508666992188,2338.76904296875,-0.08140285313129425,-0.31603461503982544,10.773907661437988,4.72259521484375,-0.18310546875,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
24292,0,92245.09375,27.690000534057617,784.9508666992188,2338.76904296875,-0.05267243832349777,-0.325611412525177,10.74996566772461,4.85992431640625,-0.09918212890625,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24402,0,92246.109375,27.690000534057617,784.8610229492188,2338.76904296875,-0.023942016065120697,-0.31124621629714966,10.773907661437988,4.78363037109375,-0.14495849609375,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24512,0,92243.328125,27.68000030517578,785.1094360351562,2338.76904296875,-0.06703764945268631,-0.31603461503982544,10.778696060180664,4.67681884765625,-0.08392333984375,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.139999866485596
24622,0,92241.921875,27.68000030517578,785.2362670898438,2338.76904296875,-0.019153613597154617,-0.31124621629714966,10.78348445892334,4.81414794921875,0.02288818359375,-0.946044921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24732,0,92241.6015625,27.68000030517578,785.2653198242188,2338.76904296875,-0.033518824726343155,-0.2825157940387726,10.797849655151367,4.7454833984375,-0.03814697265625,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
24842,0,92246.0390625,27.68000030517578,784.8663330078125,2338.76904296875,-0.043095629662275314,-0.28730419278144836,10.735600471496582,4.8370361328125,-0.11444091796875,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
24952,0,92247.046875,27.68000030517578,784.7764892578125,2338.76904296875,-0.047884032130241394,-0.33997663855552673,10.697293281555176,4.8065185546875,0.152587890625,-0.9307861328125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
25072,0,92247.3671875,27.670000076293945,784.7474365234375,2338.76904296875,-0.043095629662275314,-0.3064578175544739,10.654197692871094,4.6844482421875,0.06866455078125,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
25182,0,92243.9375,27.670000076293945,785.0565795898438,2338.76904296875,-0.05267243832349777,-0.31603461503982544,10.706870079040527,4.7454833984375,-0.02288818359375,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
25292,0,92246.6875,27.670000076293945,784.8081665039062,2338.76904296875,-0.023942016065120697,-0.3064578175544739,10.735600471496582,4.69970703125,-0.00762939453125,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.142000198364258
25402,0,92244.953125,27.670000076293945,784.964111328125,2338.76904296875,-0.08619125932455063,-0.33039984107017517,10.740388870239258,4.75311279296875,-0.0152587890625,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
25512,0,92249.75,27.670000076293945,784.5333862304688,2338.76904296875,0.0,-0.31124621629714966,10.74996566772461,4.8065185546875,-0.12969970703125,-0.92315673828125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
25622,0,92247.6875,27.670000076293945,784.7183837890625,2338.76904296875,-0.06224924325942993,-0.363918662071228,10.711658477783203,4.66156005859375,-0.00762939453125,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
25732,0,92247.6953125,27.670000076293945,784.7183837890625,2338.76904296875,-0.06703764945268631,-0.31603461503982544,10.740388870239258,4.76837158203125,-0.1068115234375,-0.9307861328125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.125999927520752
25842,0,92247.734375,27.68000030517578,784.7156982421875,2338.76904296875,-0.07661445438861847,-0.3447650372982025,10.706870079040527,4.89044189453125,0.0152587890625,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
25962,0,92248.046875,27.670000076293945,784.6866455078125,2338.76904296875,-0.06703764945268631,-0.325611412525177,10.764330863952637,4.7760009765625,-0.00762939453125,-0.9002685546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
26072,0,92246.328125,27.670000076293945,784.842529296875,2338.76904296875,-0.05746084079146385,-0.3208230137825012,10.778696060180664,4.81414794921875,-0.00762939453125,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
26182,0,92245.953125,27.65999984741211,784.874267578125,2338.76904296875,-0.06703764945268631,-0.33039984107017517,10.735600471496582,4.72259521484375,0.0152587890625,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
26292,0,92244.578125,27.65999984741211,784.9984130859375,2338.76904296875,-0.05267243832349777,-0.35913026332855225,10.72602367401123,4.79888916015625,-0.0457763671875,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
26402,0,92244.9453125,27.670000076293945,784.9667358398438,2338.76904296875,-0.08619125932455063,-0.325611412525177,10.74996566772461,4.7454833984375,0.02288818359375,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
26512,0,92245.59375,27.65999984741211,784.9059448242188,2338.76904296875,-0.05746084079146385,-0.3495534360408783,10.812214851379395,4.7760009765625,-0.00762939453125,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
26622,0,92249.34375,27.65999984741211,784.5703735351562,2338.76904296875,-0.08619125932455063,-0.3208230137825012,10.793061256408691,4.6844482421875,0.29754638671875,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
26732,0,92248.6953125,27.65999984741211,784.6285400390625,2338.76904296875,-0.028730420395731926,-0.325611412525177,10.793061256408691,4.791259765625,-0.02288818359375,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
26852,0,92251.7578125,27.65999984741211,784.3536987304688,2338.76904296875,-0.038307227194309235,-0.33518823981285095,10.74996566772461,4.82177734375,-0.20599365234375,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
26962,0,92250.03125,27.65999984741211,784.5096435546875,2338.76904296875,0.004788403399288654,-0.35913026332855225,10.639832496643066,4.82177734375,-0.3509521484375,-1.44195556640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.125999927520752
27072,0,92250.6796875,27.649999618530273,784.4514770507812,2338.76904296875,-0.009576806798577309,-0.3974374830722809,10.505757331848145,5.0811767578125,0.2593994140625,-1.495361328125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
27182,0,92250.6796875,27.649999618530273,784.4514770507812,2338.76904296875,-0.16759411990642548,-0.31603461503982544,10.778696060180664,4.81414794921875,0.6561279296875,-1.3580322265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
27292,0,92248.625,27.649999618530273,784.6337890625,2338.76904296875,-0.043095629662275314,-0.33039984107017517,10.72602367401123,4.7607421875,0.030517578125,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
27402,0,92246.6015625,27.65999984741211,784.8161010742188,2338.76904296875,0.11971008032560349,-0.325611412525177,10.65898609161377,4.76837158203125,-0.8697509765625,-0.93841552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
27512,0,92249.9921875,27.649999618530273,784.5122680664062,2338.76904296875,-0.014365210197865963,-0.3208230137825012,10.759542465209961,4.791259765625,0.23651123046875,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
27622,0,92247.578125,27.649999618530273,784.7289428710938,2338.76904296875,-0.047884032130241394,-0.3208230137825012,10.812214851379395,4.78363037109375,-0.06866455078125,-0.946044921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
27742,0,92248.265625,27.649999618530273,784.6681518554688,2338.76904296875,0.047884032130241394,-0.325611412525177,10.702081680297852,4.6844482421875,-0.30517578125,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
27852,0,92248.265625,27.649999618530273,784.6681518554688,2338.76904296875,-0.08140285313129425,-0.31603461503982544,10.730812072753906,4.7607421875,0.0,-0.885009765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
27962,0,92247.90625,27.649999618530273,784.6998901367188,2338.76904296875,-0.05746084079146385,-0.31124621629714966,10.716446876525879,4.8065185546875,-0.09918212890625,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
28072,0,92249.625,27.649999618530273,784.546630859375,2338.76904296875,-0.06703764945268631,-0.31603461503982544,10.769119262695312,4.75311279296875,-0.11444091796875,-0.90789794921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
28182,0,92251.65625,27.649999618530273,784.3616333007812,2338.76904296875,-0.06703764945268631,-0.3208230137825012,10.78348445892334,4.64630126953125,-0.0762939453125,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
28292,0,92249.59375,27.649999618530273,784.5492553710938,2338.76904296875,0.004788403399288654,-0.31603461503982544,10.745177268981934,4.7454833984375,0.0457763671875,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
28402,0,92253.0625,27.649999618530273,784.2374877929688,2338.76904296875,0.038307227194309235,-0.33039984107017517,10.721235275268555,4.7760009765625,-0.335693359375,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
28512,0,92249.59375,27.649999618530273,784.5492553710938,2338.76904296875,-0.06224924325942993,-0.3208230137825012,10.740388870239258,4.78363037109375,-0.091552734375,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
28632,0,92250.640625,27.649999618530273,784.4541015625,2338.76904296875,-0.06224924325942993,-0.363918662071228,10.788272857666016,4.6234130859375,-0.09918212890625,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
28742,0,92250.640625,27.649999618530273,784.4541015625,2338.76904296875,-0.07661445438861847,-0.325611412525177,10.793061256408691,4.7454833984375,-0.1220703125,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
28852,0,92252.296875,27.639999389648438,784.30615234375,2338.76904296875,-0.047884032130241394,-0.35913026332855225,10.668562889099121,4.73785400390625,-0.00762939453125,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
28962,0,92246.8125,27.639999389648438,784.797607421875,2338.76904296875,-0.043095629662275314,-0.33518823981285095,10.769119262695312,4.76837158203125,0.00762939453125,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
29072,0,92246.78125,27.639999389648438,784.80029296875,2338.76904296875,-0.06224924325942993,-0.33039984107017517,10.773907661437988,4.78363037109375,-0.1373291015625,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
29182,0,92249.875,27.639999389648438,784.5228271484375,2338.76904296875,-0.028730420395731926,-0.325611412525177,10.716446876525879,4.69207763671875,0.2593994140625,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
29292,0,92246.09375,27.639999389648438,784.8610229492188,2338.76904296875,-0.047884032130241394,-0.2968810200691223,10.730812072753906,4.76837158203125,-0.18310546875,-0.80108642578125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
29402,0,92251.9375,27.639999389648438,784.337890625,2338.76904296875,-0.038307227194309235,-0.28730419278144836,10.745177268981934,4.8065185546875,0.0762939453125,-1.1444091796875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
29522,0,92248.1875,27.639999389648438,784.6734619140625,2338.76904296875,-0.1149216815829277,-0.33039984107017517,10.84094524383545,4.72259521484375,0.14495849609375,-0.95367431640625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
29632,0,92252.65625,27.639999389648438,784.2717895507812,2338.76904296875,0.47405192255973816,-0.21547815203666687,10.764330863952637,5.1422119140625,2.05230712890625,-1.3580322265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
29742,0,92250.5625,27.6299991607666,784.4594116210938,2338.76904296875,0.14844051003456116,-0.33039984107017517,10.625467300415039,4.82940673828125,-1.54876708984375,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
29852,0,92250.5234375,27.6299991607666,784.4647216796875,2338.76904296875,-0.047884032130241394,-0.3687070608139038,10.673351287841797,4.7454833984375,-0.05340576171875,-0.946044921875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
29962,0,92251.578125,27.639999389648438,784.3695678710938,2338.76904296875,-0.043095629662275314,-0.3208230137825012,10.735600471496582,4.84466552734375,0.091552734375,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
30072,0,92248.140625,27.6299991607666,784.6787109375,2338.76904296875,-0.023942016065120697,-0.3016694188117981,10.754754066467285,4.75311279296875,0.00762939453125,-1.04522705078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
30182,0,92248.140625,27.6299991607666,784.6787109375,2338.76904296875,-0.019153613597154617,-0.325611412525177,10.745177268981934,4.63104248046875,-0.030517578125,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
30292,0,92248.15625,27.639999389648438,784.6760864257812,2338.76904296875,-0.047884032130241394,-0.33518823981285095,10.740388870239258,4.72259521484375,-0.0457763671875,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
30412,0,92250.484375,27.6200008392334,784.4673461914062,2338.76904296875,-0.028730420395731926,-0.31124621629714966,10.74996566772461,4.66156005859375,-0.1678466796875,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
30522,0,92251.53125,27.6299991607666,784.3748779296875,2338.76904296875,-0.07661445438861847,-0.3064578175544739,10.807426452636719,4.730224609375,0.12969970703125,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
30632,0,92249.4375,27.6200008392334,784.5624389648438,2338.76904296875,-0.028730420395731926,-0.2777273952960968,10.735600471496582,4.8370361328125,-0.0152587890625,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
30742,0,92247.703125,27.610000610351562,784.7183837890625,2338.76904296875,-0.009576806798577309,-0.3064578175544739,10.769119262695312,4.81414794921875,0.05340576171875,-1.03759765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
30852,0,92252.8203125,27.610000610351562,784.2586059570312,2338.76904296875,-0.043095629662275314,-0.3208230137825012,10.711658477783203,4.7607421875,-0.0152587890625,-1.04522705078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
30962,0,92248.0703125,27.6200008392334,784.6840209960938,2338.76904296875,-0.043095629662275314,-0.33997663855552673,10.730812072753906,4.7607421875,0.0457763671875,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
31072,0,92250.484375,27.6200008392334,784.4673461914062,2338.76904296875,-0.047884032130241394,-0.33039984107017517,10.697293281555176,4.75311279296875,0.0762939453125,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
31182,0,92251.484375,27.6200008392334,784.3775024414062,2338.76904296875,-0.033518824726343155,-0.31124621629714966,10.745177268981934,4.66156005859375,-0.0152587890625,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
31292,0,92250.453125,27.6200008392334,784.469970703125,2338.76904296875,-0.07182604819536209,-0.3016694188117981,10.730812072753906,4.75311279296875,-0.0457763671875,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
31402,0,92249.390625,27.610000610351562,784.5677490234375,2338.76904296875,-0.038307227194309235,-0.3016694188117981,10.769119262695312,4.73785400390625,-0.1068115234375,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
31512,0,92254.5625,27.6200008392334,784.1027221679688,2338.76904296875,-0.08140285313129425,-0.31124621629714966,10.735600471496582,4.7760009765625,-0.00762939453125,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
31622,0,92248.0625,27.6200008392334,784.6866455078125,2338.76904296875,-0.12928688526153564,-0.272938996553421,10.764330863952637,4.44793701171875,0.2899169921875,-0.25177001953125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
31732,0,92249.4296875,27.6200008392334,784.5624389648438,2338.76904296875,-0.06224924325942993,-0.29209259152412415,10.778696060180664,4.7760009765625,-0.2899169921875,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.139999866485596
31842,0,92247.703125,27.6200008392334,784.7183837890625,2338.76904296875,-0.06224924325942993,-0.325611412525177,10.745177268981934,4.87518310546875,0.0152587890625,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
31952,0,92251.125,27.610000610351562,784.4092407226562,2338.76904296875,-0.06224924325942993,-0.3016694188117981,10.745177268981934,4.7760009765625,-0.0152587890625,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32062,0,92250.4375,27.610000610351562,784.47265625,2338.76904296875,-0.047884032130241394,-0.3016694188117981,10.730812072753906,4.852294921875,-0.0457763671875,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32172,0,92245.9296875,27.610000610351562,784.8768920898438,2338.76904296875,-0.038307227194309235,-0.3495534360408783,10.673351287841797,4.6844482421875,-0.1220703125,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32282,0,92246.609375,27.610000610351562,784.8161010742188,2338.76904296875,-0.047884032130241394,-0.24899697303771973,10.702081680297852,4.82177734375,-0.030517578125,-0.91552734375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
32392,0,92245.203125,27.600000381469727,784.9429321289062,2338.76904296875,-0.038307227194309235,-0.33039984107017517,10.706870079040527,4.76837158203125,-0.0152587890625,-1.129150390625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.133999824523926
32502,0,92250.7265625,27.610000610351562,784.4462280273438,2338.76904296875,-0.05267243832349777,-0.33997663855552673,10.754754066467285,4.638671875,-0.1373291015625,-0.9613037109375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32612,0,92250.40625,27.610000610351562,784.4752807617188,2338.76904296875,-0.07182604819536209,-0.325611412525177,10.745177268981934,4.76837158203125,-0.06103515625,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.139999866485596
32722,0,92247.984375,27.610000610351562,784.6919555664062,2338.76904296875,-0.07182604819536209,-0.31603461503982544,10.812214851379395,4.78363037109375,0.06103515625,-1.0528564453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32832,0,92251.4140625,27.610000610351562,784.3854370117188,2338.76904296875,-0.047884032130241394,-0.31124621629714966,10.735600471496582,4.7149658203125,-0.1220703125,-0.96893310546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
32942,0,92250.7265625,27.610000610351562,784.4462280273438,2338.76904296875,-0.06224924325942993,-0.3208230137825012,10.793061256408691,4.7607421875,-0.11444091796875,-0.86212158203125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.136000156402588
33052,0,92249.703125,27.600000381469727,784.5386962890625,2338.76904296875,-0.05267243832349777,-0.33039984107017517,10.745177268981934,4.81414794921875,-0.02288818359375,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
33162,0,92244.9140625,27.600000381469727,784.9693603515625,2338.76904296875,-0.07661445438861847,-0.38786065578460693,10.735600471496582,4.76837158203125,-0.091552734375,-1.0986328125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
33272,0,92244.515625,27.600000381469727,785.0037231445312,2338.76904296875,-0.023942016065120697,-0.3208230137825012,10.702081680297852,4.66156005859375,-0.03814697265625,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
33382,0,92246.5703125,27.600000381469727,784.8187866210938,2338.76904296875,-0.05267243832349777,-0.29209259152412415,10.74996566772461,4.66156005859375,0.02288818359375,-0.9918212890625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.081999778747559
33492,0,92253.09375,27.600000381469727,784.232177734375,2338.76904296875,-0.019153613597154617,-0.3016694188117981,10.730812072753906,4.7149658203125,0.0762939453125,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
33602,0,92250.03125,27.600000381469727,784.5096435546875,2338.76904296875,-0.023942016065120697,-0.3016694188117981,10.788272857666016,4.730224609375,-0.0152587890625,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.078000068664551
33712,0,92248.296875,27.600000381469727,784.66552734375,2338.76904296875,-0.06224924325942993,-0.2968810200691223,10.745177268981934,4.76837158203125,-0.05340576171875,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
33822,0,92248.984375,27.600000381469727,784.6021118164062,2338.76904296875,-0.06224924325942993,-0.325611412525177,10.740388870239258,4.8065185546875,-0.030517578125,-1.06048583984375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
33932,0,92250.0,27.600000381469727,784.5122680664062,2338.76904296875,-0.047884032130241394,-0.29209259152412415,10.793061256408691,4.7454833984375,-0.0152587890625,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
34042,0,92244.515625,27.600000381469727,785.0037231445312,2338.76904296875,-0.06224924325942993,-0.31124621629714966,10.778696060180664,4.81414794921875,-0.1068115234375,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
34152,0,92246.5703125,27.600000381469727,784.8187866210938,2338.76904296875,-0.023942016065120697,-0.33039984107017517,10.730812072753906,4.8065185546875,-0.06866455078125,-1.007080078125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
34262,0,92247.9375,27.600000381469727,784.6972045898438,2338.76904296875,-0.07182604819536209,-0.33518823981285095,10.74996566772461,4.89044189453125,-0.0152587890625,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
34372,0,92247.296875,27.600000381469727,784.75537109375,2338.76904296875,-0.06703764945268631,-0.3016694188117981,10.735600471496582,4.73785400390625,-0.02288818359375,-0.99945068359375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.131999969482422
34482,0,92248.265625,27.59000015258789,784.6681518554688,2338.76904296875,-0.07661445438861847,-0.3208230137825012,10.730812072753906,4.7149658203125,-0.00762939453125,-1.01470947265625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.130000114440918
34592,0,92251.3671875,27.600000381469727,784.3880615234375,2338.76904296875,-0.028730420395731926,-0.3064578175544739,10.78348445892334,4.76837158203125,0.0,-1.068115234375,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
34702,0,92248.953125,27.59000015258789,784.604736328125,2338.76904296875,-0.043095629662275314,-0.3208230137825012,10.745177268981934,4.8370361328125,-0.030517578125,-1.02996826171875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.164000034332275
34812,0,92248.953125,27.59000015258789,784.604736328125,2338.76904296875,-0.05746084079146385,-0.31603461503982544,10.773907661437988,4.70733642578125,0.05340576171875,-0.9765625,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
34922,0,92247.2578125,27.600000381469727,784.7579956054688,2338.76904296875,-0.033518824726343155,-0.2777273952960968,10.716446876525879,4.73785400390625,-0.12969970703125,-1.0223388671875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
35032,0,92246.53125,27.59000015258789,784.8240356445312,2338.76904296875,-0.05267243832349777,-0.325611412525177,10.78348445892334,4.73785400390625,-0.00762939453125,-0.9002685546875,-21.771705627441406,-43.38125991821289,913.0399780273438,5.156000137329102
35142,0,92251.0,27.59000015258789,784.4224243164062,2338.76904296875,-0.06703764945268631,-0.325611412525177,10.745177268981934,4.78363037109375,0.0,-0.98419189453125,-21.771705627441406,-43.38125991821289,913.0399780273438,5.159999847412109
